software_name,github_slug,ror_id,org_name,extraction_methods
Linkage Disequilibrium Analyses for Quantitative and Discrete Traits,"",https://ror.org/00jmfr291,University of Michigan,by_name
The Delarue Group,"",https://ror.org/00akhwn95,Pasteur Institute,by_name
Alta-Cyclic,"",https://ror.org/02qz8b764,Cold Spring Harbor Laboratory,human_curated
Cortical Box Method: Quantitative analysis for gene expressions in rodent cortex,"",https://ror.org/05q8wtt20,National Institute for Basic Biology,human_curated
RosettaDock,"",https://ror.org/00za53h95,Johns Hopkins University,by_name
CBiS,"",https://ror.org/019wvm592,Australian National University,human_curated
Pairwise Conservation Scores - An Algorithm to Identify Conserved K-mers,"",https://ror.org/03cve4549,Tsinghua University,by_name
CARDinal Plane VIEWing System,"",https://ror.org/03wevmz92,Harvard Medical School,human_curated
DC Analysis programs,"",https://ror.org/02jx3x895,University College London,human_curated
Montage RTS2000,"",https://ror.org/0168r3w48,University of California,by_name
BioIE: Extracting Informative Sentences From the Biomedical Literature,"",https://ror.org/027m9bs27,University of Manchester,human_curated
DsTool,"",https://ror.org/05bnh6r87,Cornell University,human_curated
DINO,"",https://ror.org/02s6k3f65,University of Basel,by_name
ScanAlyze,"",https://ror.org/01an7q238,University of California,by_name
Clinical Trial Management Application,"",https://ror.org/01an3r305,University of Pittsburgh,human_curated
Jambalaya,"",https://ror.org/00f54p054,Stanford University,human_curated
Edgewarp3D,"",https://ror.org/00jmfr291,University of Michigan,by_name
Neuromantic,"",https://ror.org/05v62cm79,University of Reading,human_curated
Theoretical and Computational Biophysics Group (TCBG),"",https://ror.org/047426m28,University of Illinois at Urbana-Champaign,human_curated
genomics Workbench,"",https://ror.org/00hj8s172,Columbia University,human_curated
Head Circumference,"",https://ror.org/0130frc33,University of North Carolina at Chapel Hill,human_curated
Unys,"",https://ror.org/0168r3w48,University of California at San Diego,by_name
MRIVIEW,"",https://ror.org/01e41cf67,Los Alamos National Laboratory,by_name
iiV (internet image Viewer),"",https://ror.org/017zqws13,University of Minnesota Twin Cities,by_name
Nonparametric Prediction Activation Influence Reproducibility re-Sampling,"",https://ror.org/017zqws13,University of Minnesota Twin Cities,by_name
Sigpath,"",https://ror.org/05bnh6r87,Cornell University,human_curated
NEMO Analysis Toolkit,"",https://ror.org/0293rh119,University of Oregon,by_name
NIS (NeuroImaging Statistics),"",https://ror.org/01an3r305,University of Pittsburgh,human_curated
"Quovadx, Inc.","",https://ror.org/008s83205,University of Alabama at Birmingham,human_curated
Stroke Trials Registry,"",https://ror.org/01yc7t268,Washington University in St. Louis,human_curated
Small-world Network Analysis and Partitioning,"",https://ror.org/01zkghx44,Georgia Institute of Technology,human_curated
FP-CIT SPECT brain template in MNI space,"",https://ror.org/04njjy449,University of Granada,by_name
DH Writer,"",https://ror.org/02s376052,Ecole Polytechnique Federale de Lausanne,by_name
Colwiz,"",https://ror.org/052gg0110,University of Oxford,human_curated
Zotero,"",https://ror.org/02jqj7156,George Mason University,by_name
NeuronStudio,"",https://ror.org/04a9tmd77,Icahn School of Medicine at Mount Sinai,human_curated
Rayburst Open-Source Code ,"",https://ror.org/04a9tmd77,Icahn School of Medicine at Mount Sinai,human_curated
Volume Integration and Alignment System,"",https://ror.org/04a9tmd77,Icahn School of Medicine at Mount Sinai,human_curated
Volume Integration and Alignment System Source Code ,"",https://ror.org/04a9tmd77,Icahn School of Medicine at Mount Sinai,human_curated
NeuroGL,"",https://ror.org/04a9tmd77,Icahn School of Medicine at Mount Sinai,human_curated
TIFF Stack Sub-Sampler,"",https://ror.org/04a9tmd77,Icahn School of Medicine at Mount Sinai,human_curated
PubReader,"",https://bio.tools/ncbi_resources,NCBI,human_curated
exact Low Resolution Electromagnetic Tomography,"",https://ror.org/02crff812,University of Zurich,by_name
EPBscore,"",https://ror.org/03cve4549,Tsinghua University,by_name
Piirus,"",https://ror.org/01a77tt86,University of Warwick,human_curated
BioPSE,"",https://ror.org/03r0ha626,University of Utah,human_curated
APERTURE,"",https://ror.org/02vm5rt34,Vanderbilt University,human_curated
Brain Entropy in space and time (BEst),"",https://ror.org/01pxwe438,McGill University,human_curated
Brainnetome Atlas Viewer,"",https://ror.org/034t30j35,Chinese Academy of Sciences,human_curated
Brainnetome fMRI toolkit,"",https://ror.org/034t30j35,Chinese Academy of Sciences,human_curated
CARLsim: a GPU-accelerated SNN Simulator,"",https://ror.org/04gyf1771,University of California at Irvine,by_name
Clinical Toolbox for SPM,"",https://ror.org/03rtgjq94,University of South Carolina,human_curated
COST,"",https://ror.org/0130frc33,University of North Carolina at Chapel Hill,human_curated
dcm2nii,"",https://ror.org/03rtgjq94,University of South Carolina,human_curated
DICOMConvert,"",https://ror.org/01cwqze88,National Institutes of Health,human_curated
Displacement Field Viewer,"",https://ror.org/0130frc33,University of North Carolina at Chapel Hill,human_curated
Efficient Permutation Testing,"",https://ror.org/01y2jtd41,University of Wisconsin-Madison,human_curated
ERPwavelab,"",https://ror.org/04qtj9h94,Technical University of Denmark,by_name
ExPosition Packages,"",https://ror.org/049emcs32,University of Texas at Dallas,human_curated
Fast T2 relaxation data analysis with stimulated echo correction and non-local spatial regularisation,"",https://ror.org/03rmrcq20,University of British Columbia,by_name
Forward: Accurate finite element electromagnetic head models,"",https://ror.org/00afp2z80,University of Liege,by_name
Functional Connectivity Analysis Tool for near-infrared spectroscopy data,"",https://ror.org/022k4wk35,Beijing Normal University,human_curated
GazeReader,"",https://ror.org/036jqmy94,University of Iowa,human_curated
gCCA,"",https://ror.org/03dbr7087,University of Toronto,human_curated
"GLMdenoise: a fast, automated technique for denoising task-based fMRI data","",https://ror.org/01yc7t268,Washington University in St. Louis,human_curated
HDBIG,"",https://ror.org/02k40bc56,Indiana University,human_curated
Image Synthesis Tools,"",https://ror.org/00za53h95,Johns Hopkins University,by_name
Intrinsic Unscented Kalman Filter (IUKF) Tractography Software v1.0,"",https://ror.org/02y3ad647,University of Florida,human_curated
L-Neuron,"",https://ror.org/02jqj7156,George Mason University,by_name
minc-toolkit,"",https://ror.org/01pxwe438,McGill University,human_curated
MISST - Microstructure Imaging Sequence Simulation ToolBox,"",https://ror.org/02jx3x895,University College London,human_curated
MRIcroS,"",https://ror.org/012jban78,Medical University of South Carolina,by_name
Multivariate General Linear Models (MGLM) on Riemannian Manifolds,"",https://ror.org/01y2jtd41,University of Wisconsin-Madison,human_curated
Neoseg,NIRALUser/neoseg/tree/master,https://ror.org/03r0ha626,University of Utah,human_curated
Neuron-C,"",https://ror.org/00b30xv10,University of Pennsylvania,human_curated
NiiStat,"",https://ror.org/012jban78,Medical University of South Carolina,by_name
Orientation Distribution Function in Constant Solid Angle (CSA-ODF),"",https://ror.org/017zqws13,University of Minnesota Twin Cities,by_name
Parallel Stochastic Ion Channel Simulator,"",https://ror.org/01nrxwf90,University of Edinburgh,by_name
"Principal Components Analysis of Scalar, Vector, and Mesh Vertex Data","",https://ror.org/00za53h95,Johns Hopkins University,by_name
Ruby NIfTI,brainmap/nifti,https://ror.org/03vek6s52,Harvard University,human_curated
ShapePopulationViewer,"",https://ror.org/0130frc33,University of North Carolina at Chapel Hill,human_curated
XNBC,"",https://ror.org/02en5vm52,Pierre and Marie Curie University,by_name
CAWorks,"",https://ror.org/00za53h95,Johns Hopkins University,by_name
Sparky ,"",https://ror.org/043mz5j54,University of California at San Francisco,by_name
CrimeStat,"",https://ror.org/00jmfr291,University of Michigan,by_name
NeoCortical Simulator,"",https://ror.org/01keh0577,University of Nevada at Reno,human_curated
neurodata,"",https://ror.org/00za53h95,Johns Hopkins University,by_name
Time Series analyzer,"",https://ror.org/046rm7j60,University of California at Los Angeles,human_curated
Strathclyde Electrophysiology Suite,"",https://ror.org/00n3w3b69,University of Strathclyde,human_curated
AcqKnowledge Software,"",https://ror.org/00wfb0t96,Biopac Systems Inc,by_name
FluoRender,"",https://ror.org/03r0ha626,University of Utah,human_curated
ImageScope,"",https://ror.org/024mw5h28,University of Chicago,human_curated
Rexplore,"",https://ror.org/05mzfcs16,Open University,human_curated
Molecular Dynamics Workflow (BioKepler)  ,nbcrrolls/workflows/tree/master/Production/AmberGPUMDSimulation,https://ror.org/0168r3w48,University of California at San Diego,by_name
Seahorse Wave,"",https://ror.org/012bn4v93,Agilent Technologies,by_name
NIRStar,"",http://www.nitrc.org/projects/nirx,NIRx NIRS Neuroimaging,human_curated
NIRSPORT,"",http://www.nitrc.org/projects/nirx,NIRx NIRS Neuroimaging,human_curated
Protein Prospector,"",https://ror.org/043mz5j54,University of California at San Francisco,by_name
FRAGFOLD,"",https://ror.org/02jx3x895,University College London,human_curated
Comstat,"",https://ror.org/04qtj9h94,Technical University of Denmark,by_name
Odyssey CLx,"",https://ror.org/017shr829,LI-COR Biosciences,human_curated
BioSigRP,"",https://ror.org/0014wkh93,Tucker-Davis Technologies,human_curated
ggplot2,"",http://cran.r-project.org/mirrors.html,CRAN,human_curated
FactoMineR,"",http://cran.r-project.org/mirrors.html,CRAN,human_curated
Stanford CoreNLP,stanfordnlp/CoreNLP http://search.maven.org/#search%7Cga%7C1%7Ca%3A%22stanford-corenlp%22,https://ror.org/00f54p054,Stanford University,human_curated
MultiXplore,"",https://ror.org/02grkyz14,Western University,human_curated
Automatic Tractography-based Parcellation Pipeline,haililihai/ATPP_CLI,https://ror.org/034t30j35,Chinese Academy of Sciences,human_curated
BioSigRZ,"",https://ror.org/0014wkh93,Tucker-Davis Technologies,human_curated
Brain Imaging Analysis Kit,brainiak/brainiak,https://ror.org/00hx57361,Princeton University,by_name
CellOrganizer,"",https://ror.org/05x2bcf33,Carnegie Mellon University,by_name
Phase,"",https://ror.org/05a3z6914,Schrodinger,human_curated
rpkmforgenes.py,"",https://ror.org/056d84691,Karolinska Institute,by_name
Agilent Feature Extraction Software,"",https://ror.org/012bn4v93,Agilent Technologies,by_name
HeteroAnalysis,"",https://ror.org/02der9h97,University of Connecticut,by_name
BeCalm,"",https://ror.org/00bvhmc43,Spanish National Cancer Research Center,human_curated
NaviCom,"",https://ror.org/04t0gwh46,Curie Institute,by_name
Agilent Masshunter Quantitative Analysis software,"",https://ror.org/012bn4v93,Agilent Technologies,by_name
TomoMiner,"",https://ror.org/03taz7m60,University of Southern California,human_curated
CMEIAS software,"",https://ror.org/05hs6h993,Michigan State University,by_name
Neuromembrane Simulator,"",https://ror.org/0160cpw27,University of Alberta,by_name
MagicBlast,"",https://bio.tools/ncbi_resources,NCBI,human_curated
Mixed Effect Model of Genetic-Set and Environment Interaction,"",https://ror.org/01tgyzw49,National University of Singapore,by_name
PhenVar,NCBI-Hackathons/PhenVar,https://ror.org/00jc20583,University of Colorado,human_curated
MOCA,"",https://ror.org/03taz7m60,University of Southern California,human_curated
Mendeley Data,"",https://ror.org/01t2a8a42,Mendeley Data,by_name
Cogent 2000,"",https://ror.org/029chgv08,Wellcome Trust,human_curated
Agilent ChemStation Software,"",https://ror.org/012bn4v93,Agilent Technologies,by_name
BlobFinder,"",https://ror.org/048a87296,Uppsala University,by_name
UCSF ChimeraX,"",https://ror.org/043mz5j54,University of California at San Francisco,by_name
geocoding,ABCD-STUDY/geocoding,https://ror.org/0168r3w48,University of California at San Diego,by_name
enroll,ABCD-STUDY/enroll,https://ror.org/0168r3w48,University of California at San Diego,by_name
Cassiopee,osallou/cassiopee-c,https://ror.org/01v29qb04,Durham University,human_curated
Fastaq,sanger-pathogens/Fastaq,https://ror.org/05cy4wa09,Wellcome Trust Sanger Institute,human_curated
Gentle,"",https://ror.org/00rcxh774,University of Cologne,human_curated
GraPhlAn,"",https://ror.org/03vek6s52,Harvard University,human_curated
scikit-feature,jundongl/scikit-feature,https://ror.org/03efmqc40,Arizona State University,by_name
Raven,"",https://ror.org/05bnh6r87,Cornell University,human_curated
CMap,"",https://ror.org/05a0ya142,Broad Institute,human_curated
UTHSCSA ImageTool,"",https://ror.org/02f6dcw23,University of Texas Health Science Center at San Antonio,human_curated
OpenEx,"",https://ror.org/0014wkh93,Tucker-Davis Technologies,human_curated
MediBeacon Studio Software,"",https://ror.org/0096ngc39,MediBeacon,by_name
Research Data Management Platform,HicServices/RDMP/wiki,https://ror.org/03h2bxq36,University of Dundee,human_curated
CEDAR Workbench,"",https://ror.org/03qxwgf98,Center for Expanded Data Annotation and Retrieval,by_name
The Bergen fMRI Toolbox Plugin for EEGLab,"",https://ror.org/03zga2b32,University of Bergen,by_name
GenPipes,"",https://ror.org/01pxwe438,McGill University,human_curated
findMotif.pl,"",https://ror.org/0168r3w48,University of California at San Diego,by_name
Suite2P,cortex-lab/Suite2P,https://ror.org/02jx3x895,University College London,human_curated
DIANA microT-CDS,"",https://ror.org/04v4g9h31,University of Thessaly,by_name
MrDiffusion,vistalab/vistasoft/tree/master/mrDiffusion,https://ror.org/00f54p054,Stanford University,human_curated
Sequin,"",https://bio.tools/ncbi_resources,NCBI,human_curated
NetCirChro,"",https://ror.org/043z4tv69,NIAID,by_name
Simmune,"",https://ror.org/00g30e956,University of Hamburg,by_name
Batch Entrez,"",https://bio.tools/ncbi_resources,NCBI,human_curated
tbl2asn,"",https://bio.tools/ncbi_resources,NCBI,human_curated
Whole Genome Shotgun (WGS) Project,"",https://bio.tools/ncbi_resources,NCBI,human_curated
Digital Differential Display (DDD),"",https://bio.tools/ncbi_resources,NCBI,human_curated
Entrez,"",https://bio.tools/ncbi_resources,NCBI,human_curated
BLASTClust,"",https://bio.tools/ncbi_resources,NCBI,human_curated
Open Reading Frame Finder,"",https://bio.tools/ncbi_resources,NCBI,human_curated
Genotyping,"",https://bio.tools/ncbi_resources,NCBI,human_curated
TSDiffAna,"",https://ror.org/02jx3x895,University College London,human_curated
Agilent MassHunter WorkStation - Qualitative Analysis for GC/MS,"",https://ror.org/012bn4v93,Agilent Technologies,by_name
IndelGenotyper,broadinstitute/gatk/,https://ror.org/05a0ya142,Broad Institute,human_curated
MouseLight Project,"",https://ror.org/013sk6x84,Janelia Research,by_name
MouseLight Neuron Browser,"",https://ror.org/013sk6x84,Janelia Research,by_name
microC,"",https://ror.org/052gg0110,University of Oxford,human_curated
EnVision Manager,"",https://ror.org/00ysfqy60,Oregon State University,human_curated
Colour maps for brain imaging,CPernet/brain_colours,https://ror.org/047272k79,University of Western Australia,human_curated
VectorMap,"",https://ror.org/0257x6t90,Walter Reed Biosystematics Unit,by_name
Clonotator,"",https://ror.org/043mz5j54,University of California at San Francisco,by_name
Ligprep,"",https://ror.org/05a3z6914,Schrodinger,human_curated
MacroModel,"",https://ror.org/05a3z6914,Schrodinger,human_curated
Protein preparation Wizard,"",https://ror.org/05a3z6914,Schrodinger,human_curated
Shape screening,"",https://ror.org/05a3z6914,Schrodinger,human_curated
BISE,"",http://eubias.org/NEUBIAS/,NEUBIAS,human_curated
QuickNII,"",https://ror.org/01xtthb56,University of Oslo,human_curated
OpenBMI,PatternRecognition/OpenBMI,https://ror.org/047dqcg40,Korea University,by_name
mixOmics,"",https://ror.org/01ej9dk98,University of Melbourne,human_curated
Java Treeview,"",https://ror.org/00hx57361,Princeton University,by_name
Biostrings,"",https://ror.org/00f54p054,Stanford University,human_curated
Anima,"",https://www.irisa.fr/RA/D5/VISAGES/2015/visages2015.pdf,VISAGES Research,human_curated
HaTSPiL,dodomorandi/hatspil,https://ror.org/036054d36,Italian Institute for Genomic Medicine,by_name
NMF Toolbox,colinvaz/nmf-toolbox,https://ror.org/03taz7m60,University of Southern California,human_curated
Anima scripts,Inria-Visages/Anima-Scripts-Public,https://www.irisa.fr/RA/D5/VISAGES/2015/visages2015.pdf,VISAGES Research,human_curated
golang,"","https://ror.org/00njsd438, https://bio.tools/Google",Google,human_curated
BSA4Yeast,"",https://ror.org/036x5ad56,University of Luxembourg,human_curated
Tunable Biclustering Algorithm,KhiabanianLab/TuBA,https://ror.org/05vt9qd57,Rutgers University,human_curated
Centre for Genome Regulation Bioinformatics Core Facility,"",https://ror.org/03wyzt892,Centre for Genomic Regulation,by_name
Max Planck Institiute of Immunobiology and Epigenetics Bioinformatics Core Facility,"",https://ror.org/058xzat49,Max Planck Institiute of Immunobiology and Epigenetics,by_name
University of Arkansas at Little Rock MidSouth Bioinformatics Center Core Facility,"",https://ror.org/05jbt9m15,University of Arkansas,human_curated
University of Illinois Urbana-Champaign High Performance Biological Computing Core Facility,"",https://ror.org/047426m28,University of Illinois at Urbana-Champaign,human_curated
ReproIn: The ReproNim image input management system (featuring DataLad),ReproNim/reproin/graphs/contributors,http://repronim.org,ReproNim: A Center for Reproducible Neuroimaging Computation,human_curated
University of Edinburgh College of Medicine and Veterinary Medicine MRC Institute of Genetics and Molecular Medicine Bioinformatics Analysis Core Facility,"",https://ror.org/01nrxwf90,University of Edinburgh,by_name
FastqSifter,josephryan/FastqSifter,https://ror.org/02y3ad647,University of Florida,human_curated
PennAI,EpistasisLab/pennai,https://ror.org/00b30xv10,University of Pennsylvania,human_curated
NeuroAnatomy Toolbox,jefferis/nat,https://ror.org/00tw3jy02,MRC Laboratory of Molecular Biology,human_curated
MRspa,"",https://ror.org/017zqws13,University of Minnesota Twin Cities,by_name
R package inTrees,softwaredeng/inTrees/issues,http://cran.r-project.org/mirrors.html,CRAN,human_curated
OntoSoft,"",https://ror.org/03taz7m60,University of Southern California,human_curated
Scfind,"",https://ror.org/05cy4wa09,Wellcome Trust Sanger Institute,human_curated
Diffusion Toolkit,"",https://ror.org/03vek6s52,Harvard University,human_curated
ggrepel,slowkow/ggrepel,http://cran.r-project.org/mirrors.html,CRAN,human_curated
NEURON,neuronsimulator/nrn,https://ror.org/03v76x132,Yale University,by_name
Silver Lab Microscopy Software,SilverLabUCL/SilverLab-Microscope-Software,https://ror.org/02jx3x895,University College London,human_curated
gene Expression Analysis Resource,"",https://ror.org/047s2c258,University of Maryland School of Medicine,by_name
RAMPAGE,"",https://ror.org/013meh722,University of Cambridge,human_curated
CiteAs,ourresearch/citeas-api,https://ror.org/00hj54h04,University of Texas at Austin,by_name
Clowder,"",https://ror.org/047426m28,University of Illinois at Urbana-Champaign,human_curated
CaltechDATA,"",https://ror.org/05dxps055,California Institute of Technology,by_name
Telescope,Mangul-Lab-USC/telescope,https://ror.org/046rm7j60,University of California at Los Angeles,human_curated
Lab Streaming Layer,sccn/labstreaminglayer,https://ror.org/0168r3w48,University of California at San Diego,by_name
Webcutter,"",https://ror.org/03v76x132,Yale University,by_name
MCScan,tanghaibao/mcscan,https://ror.org/00te3t702,University of Georgia,human_curated
VisuAlign,Tevemadar/VisuAlign,https://ror.org/01xtthb56,University of Oslo,human_curated
Scrattch.Hicat,AllenInstitute/scrattch.hicat,https://ror.org/03cpe7c52,Allen Institute,human_curated
sleipner,"",https://ror.org/05f0yaq80,Stockholm University,human_curated
ΔG prediction server,"",https://ror.org/05f0yaq80,Stockholm University,human_curated
MascotScan,"",https://ror.org/00y0xnp53,Warsaw University of Technology,by_name
SAVES,"",https://ror.org/046rm7j60,University of California at Los Angeles,human_curated
COVID-19 Crowd Generated Gene and Drug Set Library,MaayanLab/covid19_crowd_library,https://ror.org/04a9tmd77,Icahn School of Medicine at Mount Sinai,human_curated
GLYCAM-Web,"",https://ror.org/00te3t702,University of Georgia,human_curated
CORD-19 Explorer,"",https://ror.org/03cpe7c52,Allen Institute,human_curated
GeneOverlap,"",https://ror.org/04a9tmd77,Icahn School of Medicine at Mount Sinai,human_curated
DIANA Tools,"",https://ror.org/04v4g9h31,University of Thessaly,by_name
JetFighter,smsaladi/jetfighter,https://ror.org/05dxps055,California Institute of Technology,by_name
covidcounties.org,"",https://ror.org/043mz5j54,University of California at San Francisco,by_name
WinBUGS,"",https://ror.org/013meh722,University of Cambridge,human_curated
Islet eQTL Explorer,"",https://ror.org/00jmfr291,University of Michigan,by_name
UCLA Diffraction Anisotropy Server,"",https://ror.org/046rm7j60,University of California at Los Angeles,human_curated
Graph2GO,yanzhanglab/Graph2GO,https://ror.org/00rs6vg23,Ohio State University College of Medicine,by_name
 XRNA,"",https://ror.org/03s65by71,University of California at Santa Cruz,human_curated
DE-Sim,KarrLab/de_sim,https://ror.org/04a9tmd77,Icahn School of Medicine at Mount Sinai,human_curated
QUARK,"",https://ror.org/00jmfr291,University of Michigan,by_name
WEBMAXC EXTENDED,"",https://ror.org/00f54p054,Stanford University,human_curated
Muscle X,biocatiit/musclex,https://ror.org/037t3ry66,Illinois Institute of Technology,by_name
Systematic Review Facility,"",https://ror.org/01nrxwf90,University of Edinburgh,by_name
CopyDetective,sandmanns/CopyDetective,https://ror.org/00pd74e08,University of Munster,by_name
scATAC Pipeline,broadinstitute/warp/tree/master/pipelines/skylab/scATAC,https://ror.org/05a0ya142,Broad Institute,human_curated
Hetindel,najasplus/hetindel_shinyapp,https://ror.org/022jc0g24,Max Planck Institute for Developmental Biology,human_curated
UCSC Xena,"",https://ror.org/03s65by71,University of California at Santa Cruz,human_curated
Vmatch,"",https://ror.org/00g30e956,University of Hamburg,by_name
FastGap,"",https://ror.org/01aj84f44,Aarhus University,by_name
Ventricular Morphometry Analysis System,"",https://ror.org/03efmqc40,Arizona State University,by_name
EnteroBase,"",https://ror.org/01a77tt86,University of Warwick,human_curated
TargetP,"",https://ror.org/04qtj9h94,Technical University of Denmark,by_name
CLIP Tool Kit,"",https://ror.org/00hj8s172,Columbia University,human_curated
Protein.Plus,"",https://ror.org/00g30e956,University of Hamburg,by_name
Nephroseq,"",https://ror.org/00jmfr291,University of Michigan,by_name
PolicyModels,IQSS/DataTaggingLibrary,https://ror.org/03vek6s52,Harvard University,human_curated
OpenICPSR,"",https://ror.org/00jmfr291,University of Michigan,by_name
Poulsen IDP/IUP random coil chemical shifts,"",https://ror.org/035b05819,University of Copenhagen,human_curated
Flywire.ai,"",https://ror.org/00hx57361,Princeton University,by_name
Trial Registration Number screener,bgcarlisle/TRNscreener,https://ror.org/001w7jn25,Charite - Universitatsmedizin Berlin,by_name
Genomic Annotation in Livestock for positional candidate LOci,"",https://ror.org/01r7awg59,University of Guelph,human_curated
ConPlot,"",https://ror.org/04xs57h96,University of Liverpool,human_curated
Clinical Trials Viewer,"",https://ror.org/01pxwe438,McGill University,human_curated
Deep Collaborative Learning,"",https://ror.org/04vmvtb21,Tulane University,by_name
CellLocator,BICCN/cell-locator/,https://ror.org/03cpe7c52,Allen Institute,human_curated
Program MARK,"",https://ror.org/03k1gpj17,Colorado State University,human_curated
1KA,"",https://ror.org/05njb9z20,University of Ljubljana,by_name
syndRomics,ucsf-ferguson-lab/syndRomics,https://ror.org/043mz5j54,University of California at San Francisco,by_name
MesKit,Niinleslie/MesKit,https://ror.org/0064kty71,Sun Yat-sen University,by_name
Golddigger,"",https://ror.org/012p63287,University of Groningen,by_name
GBRS,"",https://ror.org/021sy4w91,Jackson Laboratory,human_curated
PottersWheel ,"",https://ror.org/0245cg223,University of Freiburg,by_name
GUSHR ,Gaius-Augustus/GUSHR,https://ror.org/00r1edq15,University of Greifswald,human_curated
ProtHint,gatech-genemark/ProtHint,https://ror.org/01zkghx44,Georgia Institute of Technology,human_curated
Smart-seq2 Single Sample Pipeline,broadinstitute/warp/blob/master/pipelines/skylab/smartseq2_single_sample/SmartSeq2SingleSample.wdl,https://ror.org/05a0ya142,Broad Institute,human_curated
ENVRI-KMS,"",https://ror.org/04dkp9463,University of Amsterdam,by_name
Linear Analysis of Midgut,hietakangas-laboratory/LAM,https://ror.org/040af2s02,University of Helsinki,by_name
MotionMapper,gordonberman/MotionMapper,https://ror.org/00hx57361,Princeton University,by_name
Camera Control project,"",https://ror.org/03vek6s52,Harvard University,human_curated
Pegasus,"",https://ror.org/05a0ya142,Broad Institute,human_curated
Cirrocumulus,klarman-cell-observatory/cirrocumulus/blob/413898061f1c48350071d200f043cc43104dd04f/docs/index.rst,https://ror.org/05a0ya142,Broad Institute,human_curated
Terra,"",https://ror.org/05a0ya142,Broad Institute,human_curated
epiR,"",https://ror.org/01ej9dk98,University of Melbourne,human_curated
ELAN,"",https://ror.org/00671me87,Max Planck Institute for Psycholinguistics,by_name
NHP BIDS,VisionandCognition/NHP-BIDS,https://ror.org/043c0p156,Royal Netherlands Academy of Arts and Sciences,by_name
NHP Freesurfer,VisionandCognition/NHP-Freesurfer,https://ror.org/043c0p156,Royal Netherlands Academy of Arts and Sciences,by_name
NHP pycortex,VisionandCognition/NHP-pycortex,https://ror.org/043c0p156,Royal Netherlands Academy of Arts and Sciences,by_name
Tracker MRI,VisionandCognition/Tracker-MRI,https://ror.org/043c0p156,Royal Netherlands Academy of Arts and Sciences,by_name
GeoMapApp,"",https://ror.org/00hj8s172,Columbia University,human_curated
Spectrum Mill,"",https://ror.org/05a0ya142,Broad Institute,human_curated
WordNet,"",https://ror.org/00hx57361,Princeton University,by_name
ChrOrthLink,chulbioinfo/chrorthlink,https://ror.org/04h9pn542,Seoul National University,by_name
LMAS,B-UMMI/LMAS,https://ror.org/05tkyf982,Ben-Gurion University of the Negev,by_name
BioKB,"",https://ror.org/036x5ad56,University of Luxembourg,human_curated
CORAL,jmchandonia/CORAL,https://ror.org/01an7q238,University of California,by_name
GDSC Single Molecule Localisation Microscopy,aherbert/gdsc-smlm/,https://ror.org/00ayhx656,University of Sussex,by_name
OpenSync,TAMUCogLab/OpenSync,https://ror.org/01f5ytq51,Texas A and M University,by_name
RDP Classifier,"",https://ror.org/05hs6h993,Michigan State University,by_name
CNACS,OgawaLabTumPath/CNACS,https://ror.org/02kpeqv85,Kyoto University,human_curated
Data Envelopment Analysis Program,"",https://ror.org/00rqy9422,University of Queensland,human_curated
QCAlign,Neural-Systems-at-UIO/QCAlign,https://ror.org/01xtthb56,University of Oslo,human_curated
Brain Cell Data Viewer,"",https://ror.org/05a0ya142,Broad Institute,human_curated
MetGENE,"",https://ror.org/0168r3w48,University of California at San Diego,by_name
LocaliZoom,"",https://ror.org/01xtthb56,University of Oslo,human_curated
CRISPRscan,"",https://ror.org/03v76x132,Yale University,by_name
XDD,"",https://ror.org/01y2jtd41,University of Wisconsin-Madison,human_curated
CodeMeta Generator,"",https://ror.org/01v5fm873,Software Heritage,by_name
