software_name,github_slug,ror_id,org_name,extraction_methods
Scarpa,,https://ror.org/03dbr7087,University of Toronto; Ontario; Canada,human_curated
Alt Event Finder,,https://ror.org/02k40bc56,Indiana University; Indiana; USA,human_curated
Advanced Sequence Automated Pipeline,,https://ror.org/02vm5rt34,Vanderbilt University; Tennessee; USA,human_curated
MMAPPR,,https://ror.org/03r0ha626,University of Utah; Utah; USA,human_curated
BroadPeak,,https://ror.org/01zkghx44,Georgia Institute of Technology; Georgia; USA,human_curated
Decombinator,uclinfectionimmunity/Decombinator,https://ror.org/02jx3x895,University College London; London; United Kingdom,human_curated
Brain lesion segmentation tool using SVM,,https://ror.org/00b30xv10,University of Pennsylvania; Philadelphia; USA,human_curated
ProteoCloud,,https://ror.org/00njsd438,Google Code,by_name
NGSUtils,,https://ror.org/01kg8sb98,Indiana University School of Medicine; Indiana; USA,by_name
MotifLab,,https://ror.org/05xg72x27,Norwegian University of Science and Technology; Trondheim; Norway,by_name
ShotGun,,https://ror.org/0130frc33,University of North Carolina at Chapel Hill; North Carolina; USA,human_curated
BioMesh3D,,https://ror.org/03r0ha626,University of Utah; Utah; USA,human_curated
SNPdat,,https://ror.org/00njsd438,Google Code,by_name
MuTect,,https://ror.org/05a0ya142,Broad Institute,human_curated
RNA-eXpress,,https://ror.org/02bfwt286,Monash University; Melbourne; Australia,by_name
SPINAL,,https://ror.org/00njsd438,Google Code,by_name
DataMonkey,,https://ror.org/0168r3w48,University of California at San Diego; California; USA,by_name
FamSeq,,https://ror.org/04twxam07,University of Texas MD Anderson Cancer Center,human_curated
diChIPMunk,,https://ror.org/05qrfxd25,Russian Academy of Sciences; Moscow; Russia,by_name
EBSeq,,https://ror.org/01y2jtd41,University of Wisconsin-Madison; Wisconsin; USA,human_curated
Preseq,smithlabcode/preseq,https://ror.org/00f54p054,Stanford University; Stanford; California,human_curated
PANDA,,https://ror.org/022k4wk35,Beijing Normal University; Beijing; China,human_curated
Virtual brain,,https://ror.org/03dbr7087,University of Toronto; Ontario; Canada,human_curated
SV-M,,https://ror.org/022jc0g24,Max Planck Institute for Developmental Biology; Tubingen; Germany,human_curated
Basic OligoNucleotide Design,,https://ror.org/02grkyz14,Western University; Ontario; Canada,human_curated
EBCall,friend1ws/EBCall,https://ror.org/057zh3y96,University of Tokyo; Tokyo; Japan,by_name
wMICA,ChristophRau/wMICA,https://ror.org/046rm7j60,University of California at Los Angeles; California; USA,human_curated
PSimScan,,https://ror.org/00njsd438,Google Code,by_name
Human Gene Connectome,,https://ror.org/0420db125,Rockefeller University; New York; USA,human_curated
Patchwork,,https://ror.org/048a87296,Uppsala University; Uppsala; Sweden,by_name
Subread,,https://ror.org/01ej9dk98,University of Melbourne; Victoria; Australia,human_curated
SEECER,,https://ror.org/05x2bcf33,Carnegie Mellon University; Pennsylvania; USA,by_name
RelocaTE,srobb1/RelocaTE,https://ror.org/03nawhv43,University of California at Riverside; California; USA,human_curated
aBEAT,,https://ror.org/0130frc33,University of North Carolina at Chapel Hill School of Medicine; North Carolina; USA,by_name
NetOGlyc,,https://ror.org/0189yvq06,CBS Prediction Servers,by_name
Enrichr,,https://ror.org/04a9tmd77,Icahn School of Medicine at Mount Sinai; New York; USA,human_curated
LASAGNA-Search,,https://ror.org/02der9h97,University of Connecticut; Connecticut; USA,by_name
Pride-asap,,https://ror.org/00njsd438,Google Code,by_name
mapDamage,,https://ror.org/035b05819,University of Copenhagen; Copenhagen; Denmark,human_curated
Allim,,https://ror.org/00njsd438,Google Code,by_name
RNAstructure,,https://ror.org/022kthw22,University of Rochester; New York; USA,by_name
Shimmer,nhansen/Shimmer,https://ror.org/00baak391,National Human Genome Research Institute,human_curated
RNAsnp,,https://ror.org/035b05819,University of Copenhagen; Copenhagen; Denmark,human_curated
IgBLAST,,https://ror.org/02meqm098,NCBI,by_name
eQtlBma,timflutre/eqtlbma/wiki,https://ror.org/024mw5h28,University of Chicago; Illinois; USA,human_curated
KMC,,https://ror.org/02dyjk442,Silesian University of Technology; Silesia; Poland,by_name
JiffyNet,,https://ror.org/01wjejq96,Yonsei University; Seoul; South Korea,human_curated
mCarts,,https://ror.org/00hj8s172,Columbia University; New York; USA,human_curated
CoRAL - Classification of RNAs by Analysis of Length,,https://ror.org/00b30xv10,University of Pennsylvania; Philadelphia; USA,human_curated
PyroHMMsnp,,https://ror.org/00njsd438,Google Code,by_name
Stacks,,https://ror.org/0293rh119,University of Oregon; Oregon; USA,by_name
NEXT-peak,,https://ror.org/04zjtrb98,Old Dominion University; Virginia; USA,by_name
MicroMUMMIE,,https://ror.org/00py81415,Duke University; North Carolina; USA,by_name
Recognition of Errors in Assemblies using Paired Reads,,https://ror.org/05cy4wa09,Wellcome Trust Sanger Institute; Hinxton; United Kingdom,human_curated
VirusFinder,,https://ror.org/02vm5rt34,Vanderbilt University; Tennessee; USA,human_curated
PHYCAA+: adaptive physiological noise correction for BOLD fMRI,,https://ror.org/03dbr7087,University of Toronto; Ontario; Canada,human_curated
PlantLoc,,https://ror.org/03rc6as71,Tongji University; Shanghai; China,by_name
Neural Decoding Toolbox,,https://ror.org/042nb2s44,Massachusetts Institute of Technology; Massachusetts; USA,human_curated
Traph,,https://ror.org/040af2s02,University of Helsinki; Helsinki; Finland,by_name
QuadGT,,https://ror.org/0161xgx34,University of Montreal; Quebec; Canada,human_curated
GalaxyRefine,,https://ror.org/04h9pn542,Seoul National University; Seoul; South Korea,by_name
REDItools,,https://ror.org/00njsd438,Google Code,by_name
MiRdup,mickaelleclercq/mirdup,https://ror.org/01pxwe438,McGill University; Montreal; Canada,human_curated
PurBayes,,https://ror.org/022r5hc56,CRAN,by_name
OVAL,,https://ror.org/052gg0110,University of Oxford; Oxford; United Kingdom,human_curated
MetaSKAT,,https://ror.org/0300yd604,Harvard T.H. Chan School of Public Health,by_name
MutSig,,https://ror.org/05a0ya142,Broad Institute,human_curated
AIMLESS,,https://ror.org/00tw3jy02,MRC Laboratory of Molecular Biology,human_curated
MRFSEQ,,https://ror.org/03nawhv43,University of California at Riverside; California; USA,human_curated
Child Language Data Exchange System (CHILDES),,https://ror.org/05x2bcf33,Carnegie Mellon University; Pennsylvania; USA,by_name
CAMPways,,https://ror.org/00njsd438,Google Code,by_name
GeneScissors,,https://ror.org/0130frc33,University of North Carolina at Chapel Hill; North Carolina; USA,human_curated
NASTIseq,,https://ror.org/00py81415,Duke University; North Carolina; USA,by_name
Kraken,,https://ror.org/02catss52,European Bioinformatics Institute,human_curated
TRAMS,,https://ror.org/041mxqs23,FigShare,by_name
Gel2DE,,https://ror.org/00njsd438,Google Code,by_name
VAAST,,https://ror.org/02veezx93,Yandell Lab Portal,by_name
HLAforest,,https://ror.org/00njsd438,Google Code,by_name
GOCat,,https://ror.org/01swzsf04,University of Geneva; Geneva; Switzerland,by_name
PSGInfer,,https://ror.org/01y2jtd41,University of Wisconsin-Madison; Wisconsin; USA,human_curated
NucPosSimulator,,https://ror.org/05e5kd476,University of Applied Sciences; Mecklenburg-Vorpommern; Germany,by_name
SOCK,,https://ror.org/055zd7d59,Brain Research Institute,by_name
GReEn,,https://ror.org/00nt41z93,University of Aveiro; Aveiro; Portugal,human_curated
TCW,,https://ror.org/03m2x1q45,University of Arizona; Arizona; USA,human_curated
GLiMMPS,,https://ror.org/046rm7j60,University of California at Los Angeles; California; USA,human_curated
THetA,raphael-group/THetA,https://ror.org/05gq02987,Brown University; Rhode Island; USA,human_curated
MSClust,,https://ror.org/01hpqfm28,Yale School of Medicine; Connecticut; USA,by_name
Squeezambler,,https://ror.org/01070mq45,Wayne State University; Michigan; USA,by_name
GobyWeb,,https://ror.org/03dkvy735,Weill Cornell Medical College; New York; USA,by_name
PhyloPhlAn,,https://ror.org/0300yd604,Harvard T.H. Chan School of Public Health,by_name
isomiRID,,https://ror.org/041yk2d64,Federal University of Rio Grande do Sul; Rio Grande do Sul; Brazil,human_curated
MATCHCLIP,yhwu/matchclips/,https://ror.org/041phzg73,University of Pennsylvania Perelman School of Medicine; Pennsylvania; USA,human_curated
FoXS,,https://ror.org/043mz5j54,University of California at San Francisco; California; USA,by_name
htseq-count,,https://ror.org/010jaxs89,European Molecular Biology Laboratory,by_name
MCMC.qpcr,,https://ror.org/022r5hc56,CRAN,by_name
Postgwas,,https://ror.org/022r5hc56,CRAN,by_name
NucHunter,,https://ror.org/03ate3e03,Max Planck Institute for Molecular Genetics; Berlin; Germany,by_name
PTP,,https://ror.org/01f7bcy98,Heidelberg Institute for Theoretical Studies; Heidelberg; Germany,by_name
muliAlignFree,,https://ror.org/03taz7m60,University of Southern California; Los Angeles; USA,human_curated
Consed,,https://ror.org/00cvxb145,University of Washington; Seattle; USA,human_curated
PyroHMMvar,,https://ror.org/00njsd438,Google Code,by_name
SAMstrt,shka/R-SAMstrt,https://ror.org/056d84691,Karolinska Institute; Stockholm; Sweden,by_name
Infernal,,https://ror.org/013sk6x84,Janelia Research,by_name
pairheatmap,,https://ror.org/022r5hc56,CRAN,by_name
HMCan,,https://ror.org/01q3tbs38,King Abdullah University of Science and Technology; Makkah Province; Saudi Arabia,human_curated
BioPig,,https://ror.org/02jbv0t02,Lawrence Berkeley National Laboratory,by_name
NGSadmix,,https://ror.org/035b05819,University of Copenhagen; Copenhagen; Denmark,human_curated
HistoloZee,,https://ror.org/00b30xv10,University of Pennsylvania; Philadelphia; USA,human_curated
CorQ,,https://ror.org/00cvxb145,University of Washington; Seattle; USA,human_curated
FPSAC,,https://ror.org/0213rcc28,Simon Fraser University; British Columbia; Canada,human_curated
AdaptiveCrawler,,https://ror.org/01qz5mb56,Oak Ridge National Laboratory,human_curated
V-Phaser 2,,https://ror.org/05a0ya142,Broad Institute,human_curated
Mspire-Simulator,princelab/mspire-simulator,https://ror.org/047rhhm47,Brigham Young University; Utah; USA,by_name
SPAdes,,https://ror.org/05ne3s142,Saint Petersburg Academic University; Saint Petersburg; Russia,human_curated
pLogo,,https://ror.org/02der9h97,University of Connecticut; Connecticut; USA,by_name
FunGene,,https://ror.org/05hs6h993,Michigan State University; Michigan; USA,by_name
npstat,,https://ror.org/00njsd438,Google Code,by_name
Semantic Measures Library,,https://ror.org/03e8rf594,Ecole des Mines d'Ales; Ales; France,human_curated
orthAgogue,,https://ror.org/00njsd438,Google Code,by_name
DGIdb,,https://ror.org/01yc7t268,Washington University in St. Louis; Missouri; USA,human_curated
MEGA Software,,https://ror.org/04p491231,Pennsylvania State University,human_curated
ShortStack,,https://ror.org/04p491231,Pennsylvania State University,human_curated
PEAR,,https://ror.org/01f7bcy98,Heidelberg Institute for Theoretical Studies; Heidelberg; Germany,by_name
dPeak,,https://ror.org/01y2jtd41,University of Wisconsin-Madison; Wisconsin; USA,human_curated
Cascleave,,https://ror.org/034t30j35,Chinese Academy of Sciences; Beijing; China,human_curated
Local Label Learning Segmentation,,https://ror.org/034t30j35,Chinese Academy of Sciences; Beijing; China,human_curated
GraphIBD,,https://ror.org/046rm7j60,University of California at Los Angeles; California; USA,human_curated
Exomiser,,https://ror.org/05cy4wa09,Wellcome Trust Sanger Institute; Hinxton; United Kingdom,human_curated
Ensembl Genomes,,https://ror.org/02catss52,European Bioinformatics Institute,human_curated
VirusHunter,,https://ror.org/01yc7t268,Washington University School of Medicine in St. Louis; Missouri; USA,by_name
prank,,https://ror.org/040af2s02,University of Helsinki; Helsinki; Finland,by_name
HapFABIA,,https://ror.org/052r2xn60,Johannes Kepler University of Linz; Linz; Austria,human_curated
ExPANdS,,https://ror.org/043mz5j54,University of California at San Francisco; California; USA,by_name
FunCoup,,https://ror.org/056d84691,Karolinska Institute; Stockholm; Sweden,by_name
MVGC Multivariate Granger Causality Matlab Toolbox,,https://ror.org/00ayhx656,University of Sussex; Brighton; United Kingdom,by_name
Bs-Seeker2,,https://ror.org/046rm7j60,University of California at Los Angeles; California; USA,human_curated
TRhist,,https://ror.org/057zh3y96,University of Tokyo; Tokyo; Japan,by_name
HPC-CLUST,,https://ror.org/02crff812,University of Zurich; Zurich; Switzerland,by_name
WebGestalt: WEB-based GEne SeT AnaLysis Toolkit,,https://ror.org/02vm5rt34,Vanderbilt University; Tennessee; USA,human_curated
SNPMeta,,https://ror.org/017zqws13,University of Minnesota Twin Cities; Minnesota; USA,by_name
SNPAAMapper,,https://ror.org/00jmfr291,University of Michigan Medical School; Michigan; USA,by_name
qSNP,,https://ror.org/00rqy9422,University of Queensland; Brisbane; Australia,human_curated
YHap,,https://ror.org/041kmwe10,Imperial College London; London; United Kingdom,by_name
ABS filter,,https://ror.org/02s376052,Ecole Polytechnique Federale de Lausanne; Lausanne; Switzerland,by_name
UnSplicer,,https://ror.org/01zkghx44,Georgia Institute of Technology; Georgia; USA,human_curated
rSeqDiff,,https://ror.org/00jmfr291,University of Michigan; Ann Arbor; USA,by_name
GNUMAP-BS,,https://ror.org/047rhhm47,Brigham Young University; Utah; USA,by_name
TargetCaller,,https://ror.org/00rcxh774,University of Cologne; Cologne; Germany,human_curated
PD5,,https://ror.org/015m2p889,Aberystwyth University; Wales; United Kingdom,human_curated
RDPipeline,,https://ror.org/027z9pz32, Ribosomal Database Project ,by_name
MSbind,,https://ror.org/0220mzb33,King's College London; London; United Kingdom,human_curated
DeNovoGUI,,https://ror.org/00njsd438,Google Code,by_name
Stem Cell Commons,,https://ror.org/04kj1hn59,Harvard Stem Cell Institute,by_name
balony,,https://ror.org/00njsd438,Google Code,by_name
Cascade,,https://ror.org/00pg6eq24,University of Strasbourg; Strasbourg; France,by_name
MARS (Multi-Atlas Robust Segmentation),,https://ror.org/0130frc33,University of North Carolina at Chapel Hill; North Carolina; USA,human_curated
PhyloBayes,,https://ror.org/0161xgx34,University of Montreal; Quebec; Canada,human_curated
AnalyzeReplication,,https://ror.org/024mw5h28,University of Chicago; Illinois; USA,human_curated
MethPipe,,https://ror.org/03taz7m60,University of Southern California; Los Angeles; USA,human_curated
BETASEQ,,https://ror.org/0130frc33,University of North Carolina at Chapel Hill; North Carolina; USA,human_curated
NetCoffee,,https://ror.org/00njsd438,Google Code,by_name
Wigwams,,https://ror.org/01a77tt86,University of Warwick; Coventry; United Kingdom,human_curated
STRViper,,https://ror.org/00rqy9422,University of Queensland; Brisbane; Australia,human_curated
digitagCT,,https://ror.org/02kvxyf05,National Institute for Research in Computer Science and Control; Brittany; France,human_curated
EMI,,https://ror.org/01aj84f44,Aarhus University; Aarhus; Denmark,by_name
GPU-Meta-Storms,,https://ror.org/034t30j35,Chinese Academy of Sciences; Beijing; China,human_curated
WiggleTools,Ensembl/WiggleTools,https://ror.org/02catss52,European Bioinformatics Institute,human_curated
SplicePlot,,https://ror.org/03mtd9a03,Stanford University School of Medicine; California; USA,human_curated
CCAT (Combinatorial Code Analysis Tool),,https://ror.org/00hx57361,Princeton University; New Jersey; USA,by_name
MetaPhyl,,https://ror.org/03nawhv43,University of California at Riverside; California; USA,human_curated
DiMO,,https://ror.org/01yc7t268,Washington University in St. Louis; Missouri; USA,human_curated
TSSer,,https://ror.org/02s6k3f65,University of Basel; Basel; Switzerland,by_name
ALEA,,https://ror.org/03sfybe47,BC Cancer Agency,human_curated
ProbRNA,,https://ror.org/00t33hh48,Chinese University of Hong Kong; Hong Kong; China,by_name
Socrates,,https://ror.org/01b6kha49,Walter and Eliza Hall Institute of Medical Research; Victoria; Australia,human_curated
