mention_id,mention,count,most_popular_doi,most_popular_doi_count,most_popular_pmid,most_popular_pmid_count,github_repo
SM718,NUCmer,55,10.1186/gb-2004-5-2-r12,18,14759262.0,24,https://github.com/metagenlab/mummer2circos
SM35485,REAPR,28,10.1186/gb-2013-14-5-r47,18,23710727.0,17,https://github.com/ted-xie/REAPR
SM24485,Dendrix,18,10.1101/gr.120477.111,15,21653252.0,15,
SM35528,Segway,34,10.1038/nmeth.1937,24,22426492.0,25,https://github.com/acoomans/Segway
SM15816,Effect Predictor,25,10.1093/bioinformatics/btq330,10,20562413.0,10,https://github.com/Ensembl/ensembl-vep
SM16513,Webgestalt,29,10.1093/nar/gki475,13,15980575.0,15,https://github.com/bzhanglab/WebGestaltR
SM539,EMBOSS,186,10.1016/S0168-9525(00)02024-2,117,10827456.0,143,https://github.com/kimrutherford/EMBOSS
SM35594,MetaSim,54,10.1371/journal.pone.0003373,41,18841204.0,39,https://github.com/undersilence/MetaSim
SM35598,CONCOCT,85,10.1038/nmeth.3103,72,25218180.0,79,https://github.com/BinPro/CONCOCT
SM7190,metaSPAdes,74,10.1101/gr.213959.116,41,28298430.0,52,https://github.com/FredHutch/docker-metaspades
SM35599,MaxBin2,42,10.1093/bioinformatics/btv638,28,26515820.0,33,https://github.com/cabana-online/maxbin2
SM34889,SGA,65,10.1101/gr.126953.111,30,22156294.0,40,https://github.com/agrimgupta92/sgan
SM35606,MetaBAT2,20,10.7717/peerj.1165,9,26336640.0,9,https://github.com/powerPlant/metabat2-srf
SM35610,Flye,18,10.1038/s41587-019-0072-8,9,30936562.0,11,https://github.com/fenderglass/Flye
SM6614,IntaRNA,40,10.1093/bioinformatics/btn544,17,18940824.0,19,https://github.com/BackofenLab/IntaRNA
SM7141,GAGE,57,10.1101/gr.131383.111,20,22147368.0,29,https://github.com/gizwits/Gizwits-GAgent
SM7101,TM-align,90,10.1093/nar/gki524,54,15849316.0,72,https://github.com/kad-ecoli/TMalign
SM35632,3D-BLAST,17,10.1093/nar/gkl395,12,16885238.0,10,https://github.com/sonicretro/s3ddisasm
SM35633,SARST,3,10.1186/1471-2105-8-307,2,17716377.0,2,https://github.com/mbaldessari/sarstats
SM35644,MotifSampler,39,10.1089/10665270252935566,18,12015892.0,19,
SM35653,Weblogo,86,10.1101/gr.849004,67,15173120.0,74,https://github.com/ferdo93/Weblogo
SM1303,Infernal,104,10.1093/bioinformatics/btt509,42,24008419.0,48,https://github.com/entropy1337/infernal-twin
SM10925,LocARNA,33,10.1371/journal.pcbi.0030065,13,17432929.0,9,https://github.com/s-will/LocARNA
SM35736,ROSE,29,10.1093/bioinformatics/14.2.157,10,9545448.0,8,https://github.com/RedHat-Israel/ROSE
SM33798,Sylamer,10,10.1038/nmeth.1267,10,18978784.0,9,
SM35764,ngLOC,6,10.1186/gb-2007-8-5-r68,3,22780965.0,2,https://github.com/diguinhorocks/ngLocale
SM35767,Plant-mPLoc,25,10.1371/journal.pone.0011335,15,20596258.0,15,
SM1318,TRANSFAC,138,10.1093/nar/gkj143,28,16381825.0,31,https://github.com/n04ln/transfact.nvim
SM35787,Jellyfish,72,10.1093/bioinformatics/btr011,58,21217122.0,63,https://github.com/gmarcais/Jellyfish
SM1622,T-Coffee,235,10.1006/jmbi.2000.4042,150,10964570.0,171,https://github.com/jashkenas/coffee-script-tmbundle
SM35808,Probcons,11,10.1101/gr.2821705,9,15687296.0,10,
SM35807,Probalign,14,10.1093/bioinformatics/btl472,11,16954142.0,10,
SM35824,IsoRankN,30,10.1093/bioinformatics/btp203,24,19477996.0,14,
SM6895,Augustus,124,10.1093/bioinformatics/btg1080,15,14534192.0,26,https://github.com/Gaius-Augustus/Augustus
SM7295,SNAP,225,10.1186/1471-2105-5-59,82,15144565.0,87,https://github.com/snap-stanford/snap
SM14626,UCSC Genome browser,25,10.1101/gr.229102,3,12045153.0,9,https://github.com/ucscGenomeBrowser/kent
SM21015,MOSAIK,13,10.1371/journal.pone.0090581,8,24599324.0,6,https://github.com/wanpinglee/MOSAIK
SM6393,UNAFold,20,10.1007/978-1-60327-429-6_1,12,18712296.0,12,https://github.com/rcallahan/UNAFold
SM35858,CONTRAfold,18,10.1093/bioinformatics/btl246,12,16873527.0,17,https://github.com/csfoo/contrafold-se
SM5500,DIAMOND,209,10.1038/nmeth.3176,149,25402007.0,166,https://github.com/python-diamond/Diamond
SM20600,Bioperl,33,10.1101/gr.361602,19,12368254.0,21,https://github.com/bioperl/bioperl-live
SM10557,M-Coffee,29,10.1093/nar/gkl091,15,16556910.0,19,https://github.com/arnaucube/coffeeMiner
SM1765,MultAlin,68,10.1093/nar/16.22.10881,45,2849754.0,56,
SM30241,phastCons,42,10.1101/gr.3715005,25,16024819.0,30,https://github.com/komalsrathi/Motif_Conservation_PhastCons
SM20618,PhastCons,66,10.1101/gr.3715005,40,16024819.0,55,https://github.com/ssp237/PhastCons
SM15343,PhyloP,64,10.1101/gr.097857.109,38,19858363.0,46,https://github.com/Zsailer/phylopandas
SM34923,ProteinOrtho,16,10.1186/1471-2105-12-124,11,21526987.0,8,https://github.com/isabelschober/proteinortho_curves
SM9812,TNT,59,10.1111/j.1096-0031.2008.00217.x,38,19461977.0,1,https://github.com/GaoangW/TNT
SM32689,TimeTree,71,10.1093/molbev/msx116,21,17021158.0,27,https://github.com/choa0707/TimeTree
SM1288,EDGAR,53,10.1186/1471-2105-10-154,27,19457249.0,21,https://github.com/sec-edgar/sec-edgar
SM6552,Consed,121,10.1101/gr.8.3.175,21,9521923.0,47,https://github.com/marcoheisig/ucons
SM36003,Prank,18,10.1073/pnas.0409137102,7,16000407.0,6,https://github.com/huijimuhe/prankPro
SM36029,RSAT,38,10.1093/nar/gkr377,5,18495751.0,6,https://github.com/VUB-HYDR/RSAT
SM5124,SplitsTree4,96,10.1093/molbev/msj030,48,16221896.0,61,https://github.com/husonlab/splitstree4
SM36085,ViennaRNA package,38,10.1186/1748-7188-6-26,22,22115189.0,20,https://github.com/ViennaRNA/ViennaRNA
SM36109,VARNA,38,10.1093/bioinformatics/btp250,25,19398448.0,29,https://github.com/yannponty/VARNA
SM36140,kmacs,9,10.1093/bioinformatics/btu331,6,24828656.0,6,https://github.com/gifford-lab/GEM3
SM36164,GrowMatch,7,10.1371/journal.pcbi.1000308,7,19282964.0,7,https://github.com/ssbio/iSA863-GrowmatchNGG
SM765,ClustalW2,225,10.1093/bioinformatics/btm404,117,17846036.0,135,https://github.com/sochix/parallel-clustalw2
SM3132,STEM,59,10.1186/1471-2105-7-191,30,16597342.0,26,https://github.com/stemkoski/stemkoski.github.com
SM32962,GBLOCKS,53,10.1093/oxfordjournals.molbev.a026334,21,10742046.0,29,https://github.com/kbaseapps/kb_gblocks
SM36283,GOtcha,18,10.1186/1471-2105-5-178,18,15550167.0,17,https://github.com/awesome-spark/spark-gotchas
SM36288,Transfac,33,10.1093/nar/gkj143,12,16381825.0,15,https://github.com/n04ln/transfact.nvim
SM1722,PROSITE,129,10.1093/nar/gks1067,20,16381852.0,19,https://github.com/sybrew/gf-prosites
SM10064,HHsearch,52,10.1093/bioinformatics/bti125,31,15531603.0,39,https://github.com/soedinglab/hh-suite
SM504,BLASTP,525,10.1093/nar/25.17.3389,167,9254694.0,189,https://github.com/movingpictures83/BLASTP
SM20793,CellNetAnalyzer,47,10.1186/1752-0509-1-2,33,17408509.0,39,
SM9664,ViennaRNA,21,10.1186/1748-7188-6-26,7,22115189.0,7,https://github.com/ViennaRNA/ViennaRNA
SM32091,LibSVM,71,10.1145/1961189.1961199,32,20514217.0,2,https://github.com/cjlin1/libsvm
SM34904,Expander,8,10.1093/bioinformatics/btg232,3,14512350.0,4,https://github.com/kswedberg/jquery-expander
SM15165,PyClone,38,10.1038/nmeth.2883,27,24633410.0,32,https://github.com/CreativeDesigner3D/PyClone
SM36419,PhyloWGS,18,10.1186/s13059-015-0602-8,9,25786235.0,11,
SM36422,TurboFold,4,10.1186/1471-2105-12-108,2,28292252.0,2,
SM36430,CREx,19,10.1093/bioinformatics/btm468,17,17895271.0,17,
SM877,CLUSTAL,29,10.1093/bioinformatics/btm404,6,7984417.0,8,https://github.com/bwinnett12/CLUSTAL
SM33875,SWIFT,11,10.1002/cyto.a.22446,2,16597241.0,5,https://github.com/apple/swift
SM36526,Ontologizer,38,10.1093/bioinformatics/btn250,32,18511468.0,31,https://github.com/sba1/ontologizer
SM36529,MAVID,26,10.1101/gr.1960404,12,15060012.0,15,
SM36600,NOTUNG,16,10.1089/106652700750050871,7,11108472.0,8,https://github.com/Prezard-Kong/Notung
SM922,CCP4,37,10.1107/S0907444910045749,12,21460441.0,12,https://github.com/DhanashriShanbhag/CCP4
SM35094,Jane,7,10.1186/1748-7188-5-16,4,20181081.0,3,https://github.com/janet-lang/janet
SM36642,ParaFit,16,10.1080/10635150252899734,12,12028729.0,13,
SM36638,CoRe-PA,4,10.1186/1471-2105-11-S1-S60,3,20109181.0,2,https://github.com/logstash-plugins/logstash-patterns-core
SM21552,GeneNet,10,10.1186/1752-0509-1-37,3,17683609.0,3,https://github.com/vatch123/GeneNet
SM36679,TACOA,17,10.1186/1471-2105-10-56,14,19210774.0,14,https://github.com/WDI-SEA/tacoapp
SM36694,MACSE,26,10.1371/journal.pone.0022594,20,21949676.0,19,https://github.com/PavelBatusov/MACSE
SM36699,Splign,24,10.1186/1745-6150-3-20,17,18495041.0,20,https://github.com/webbchen/get-genes-with-splign
SM1263,Oases,56,10.1093/bioinformatics/bts094,41,22368243.0,46,https://github.com/YannickCogne/Oases
SM36714,TransRate,24,10.1101/gr.196469.115,21,27252236.0,23,https://github.com/blahah/transrate
SM737,UPGMA,14,10.1093/nar/gkh061,2,14681409.0,2,https://github.com/a102919/UPGMA
SM1051,Glide,79,10.1021/jm0306430,40,15027865.0,47,https://github.com/cocoatoucher/Glide
SM1813,Surflex,28,10.1021/jm020406h,12,12570372.0,16,https://github.com/kazeemIshola/SURFLEX
SM35060,kallisto,50,10.1038/nbt.3519,37,27043002.0,45,https://github.com/pachterlab/kallisto
SM35540,Notung,5,10.1089/cmb.2006.13.320,4,16597243.0,3,https://github.com/Prezard-Kong/Notung
SM7030,COG,27,10.1186/1471-2105-4-41,7,12969510.0,9,https://github.com/operable/cog
SM16177,MapReduce,44,10.1145/1327452.1327492,16,21557633.0,1,https://github.com/chubbyjiang/MapReduce
SM32441,Mesquite,71,10.1111/j.1558-5646.2008.00490.x,4,18752619.0,4,https://github.com/bee5ive/Mesquite
SM7118,SplitsTree,65,10.1093/molbev/msj030,34,16221896.0,42,https://github.com/husonlab/splitstree4
SM36827,CVTree,29,10.1093/nar/gkh362,15,15215347.0,13,https://github.com/ghzuo/CVTree
SM35053,Snakemake,94,10.1093/bioinformatics/bts480,46,22908215.0,57,https://github.com/snakemake/snakemake
SM7022,nucmer,45,10.1186/gb-2004-5-2-r12,21,14759262.0,20,https://github.com/metagenlab/mummer2circos
SM36836,ProbCons,49,10.1101/gr.2821705,40,15687296.0,45,https://github.com/SaraLite/PCALGPresentation
SM751,PHYLIP,91,10.1111/j.1096-0031.1989.tb00562.x,5,10547839.0,8,https://github.com/edgardomortiz/vcf2phylip
SM21023,segemehl,18,10.1371/journal.pcbi.1000502,4,19750212.0,6,https://github.com/hermann-p/segemehl-visual
SM36890,OptKnock,44,10.1002/bit.10803,38,14595777.0,34,https://github.com/CocovB/OptKnock
SM36904,AGORA,13,10.1186/1471-2105-13-189,5,27893703.0,5,https://github.com/AgoraIO-Usecase/AgoraLive
SM18073,Minimap2,77,10.1093/bioinformatics/bty191,52,29750242.0,61,https://github.com/biobox-info/Minimap2
SM10398,Clipper,7,10.1093/nar/gks866,5,23002139.0,5,
SM36946,TargetRNA,11,10.1093/nar/gkl356,6,16717284.0,6,
SM5126,MaSuRCA,37,10.1093/bioinformatics/btt476,24,23990416.0,28,https://github.com/alekseyzimin/masurca
SM16736,minimap2,128,10.1093/bioinformatics/bty191,78,29750242.0,100,https://github.com/lh3/minimap2
SM7020,Canu,73,10.1101/gr.215087.116,45,28298431.0,54,https://github.com/AustralianBioCommons/Canu
SM15370,NetworkX,13,10.1073/pnas.171285098,1,11504945.0,1,https://github.com/rommansabbir/NetworkX
SM36576,GUIDANCE,23,10.1093/molbev/msq066,10,20207713.0,10,https://github.com/stijnwop/guidanceSteering
SM36969,GUIDANCE2,11,10.1093/nar/gkv318,6,25883146.0,4,https://github.com/ironiron07/Guidance2
SM36997,RWR,3,10.1016/j.ajhg.2008.02.013,2,18371930.0,2,https://github.com/abhik1368/RWR
SM36998,PRINCE,24,10.1371/journal.pcbi.1000641,18,20090828.0,13,
SM20934,TargetScanS,35,10.1016/j.cell.2004.12.035,16,15652477.0,21,https://github.com/reidjf/mirnaAnnotationTools
SM11839,FindPeaks,14,10.1093/bioinformatics/btn305,11,18599518.0,12,
SM37026,SSAHA2,25,10.1101/gr.194201,20,11591649.0,19,
SM18479,VAS,8,10.1027/1015-5759.20.1.49,1,4762224.0,1,https://github.com/Tencent/VasSonic
SM37098,SoSci Survey,11,10.1007/s10916-016-0654-7,1,27822871.0,1,https://github.com/norakirkizh/conjoint-sosci
SM1346,UCHIME,242,10.1093/bioinformatics/btr381,173,21700674.0,185,https://github.com/kbaseapps/kb_uchime
SM24628,BOWTIE,21,10.1186/gb-2009-10-3-r25,12,19261174.0,12,https://github.com/BenLangmead/bowtie2
SM7645,MetaMorph,2,10.1016/j.celrep.2017.05.023,1,22687952.0,1,https://github.com/bm-metamorph/MetaMorph
SM15082,Genome Analysis Toolkit,63,10.1101/gr.107524.110,40,20644199.0,46,https://github.com/genometools/genometools
SM28156,BrainNet Viewer,26,10.1371/journal.pone.0068910,24,23861951.0,21,https://github.com/mingruixia/BrainNet-Viewer
SM5255,GEO2R,33,10.1093/nar/gks1193,14,23193258.0,17,https://github.com/cgh2797/GEO2R
SM21364,Cytoscape.js,16,10.1093/bioinformatics/btq430,2,26415722.0,10,https://github.com/cytoscape/cytoscape.js
SM37746,DeepLabCut,7,10.1038/s41593-018-0209-y,3,30127430.0,3,https://github.com/DeepLabCut/DeepLabCut
SM15811,Variant Effect Predictor,38,10.1186/s13059-016-0974-4,17,27268795.0,17,https://github.com/Ensembl/ensembl-vep
SM14011,Spectralis,1,10.1364/BOE.1.001358,1,21258556.0,1,https://github.com/neurodial/LibE2E
SM15822,BioConductor,93,10.1186/gb-2004-5-10-r80,37,15461798.0,45,https://github.com/mikelove/bioc-refcard
SM23014,NiftyReg,5,10.1117/1.JMI.1.2.024003,2,19818524.0,1,https://github.com/Barnonewdm/NiftyReg
SM2198,Stata,122,10.1177/0049124113503141,3,20025082.0,2,https://github.com/worldbank/stata
SM20221,CANTAB,7,10.1159/000342116,1,12439627.0,2,https://github.com/qiyoyou/CANTAB
SM17194,MRIcron,11,10.1162/jocn.2007.19.7.1081,6,17583985.0,8,https://github.com/neurolabusc/MRIcron
SM14547,TargetSpy,11,10.1186/1471-2105-11-292,10,20509939.0,9,
SM6358,gplots,33,10.1038/nrg2538,1,18059160.0,1,https://github.com/cran/gplots
SM2194,STATA,64,10.2337/diacare.27.9.2154,2,15333477.0,2,https://github.com/worldbank/stata
SM38003,SPM Anatomy Toolbox,9,10.1016/j.neuroimage.2004.12.034,5,15850749.0,8,https://github.com/m-wierzba/cat-container
SM5181,SPM12,29,10.1016/j.neuroimage.2005.02.018,4,15955494.0,4,https://github.com/TheDragon246/SPM12
SM5181,SPM12,29,10.1016/j.neuroimage.2005.02.018,4,15955494.0,4,https://github.com/AMYPAD/SPM12
SM2846,PMOD,11,10.1021/ac203112c,2,22413784.0,2,https://github.com/AvsPmod/AvsPmod
SM136,SPM,54,10.1016/j.neuroimage.2011.10.025,2,15955494.0,3,https://github.com/spmjs/spm
SM2362,SAGE,64,10.1126/science.270.5235.484,4,7570003.0,8,https://github.com/jacobeisenstein/SAGE
SM28066,XCMS Online,22,10.1021/ac300698c,8,22533540.0,10,https://github.com/mmarney/MS_FBA
SM27638,gene set enrichment analysis (GSEA),53,10.1073/pnas.0506580102,25,16199517.0,30,https://github.com/xzhoulab/iDEA
SM2531,IPA,47,10.1093/bioinformatics/btt703,9,24336805.0,11,https://github.com/Eusth/IPA
SM17879,Minimac3,31,10.1038/ng.3656,20,27571263.0,22,https://github.com/Santy-8128/Minimac3
SM3840,metafor,33,10.18637/jss.v036.i03,24,28356093.0,1,https://github.com/wviechtb/metafor
SM1060,SCALA,65,10.1107/S0907444905036693,24,16369096.0,35,https://github.com/scala/scala
SM9677,Refmac,38,10.1107/S0907444996012255,17,15299926.0,20,https://github.com/refmac/refmac.github.io
SM24593,scImpute,32,10.1038/s41467-018-03405-7,11,29520097.0,23,
SM30679,SIENA,12,10.1006/nimg.2002.1040,5,12482100.0,5,https://github.com/mandubian/siena
SM5192,ToppGene,59,10.1093/nar/gkp427,31,19465376.0,43,https://github.com/kenbabu/ToppgeneAnalysis
SM5187,FMRIB Software Library (FSL),15,10.1016/j.neuroimage.2011.09.015,5,21979382.0,7,https://github.com/octomike/fsl_overlay
SM4610,CAT,25,10.1186/s13059-019-1817-x,6,31640809.0,6,https://github.com/thu-spmi/CAT
SM17545,Software Library,1,10.1016/j.neuroimage.2004.07.051,1,15501092.0,1,https://github.com/avelino/awesome-go
SM38419,Refmac5,74,10.1107/S0907444996012255,26,15299926.0,28,https://github.com/harijay/auriga
SM32121,Prinseq,35,10.1093/bioinformatics/btr026,22,21278185.0,27,https://github.com/Adrian-Cantu/PRINSEQ-plus-plus
SM30328,R package pROC,52,10.1186/1471-2105-12-77,43,21414208.0,33,https://github.com/bupaverse/processanimateR
SM5182,VBM,15,10.1006/nimg.2000.0582,3,10860804.0,3,https://github.com/roshchupkin/VBM
SM38546,QuantiSNP,50,10.1093/nar/gkm076,36,17341461.0,39,https://github.com/cwcyau/quantisnp
SM15691,LiftOver,18,10.1073/pnas.0709013104,4,18040051.0,4,https://github.com/sritchie73/liftOverPlink
SM16877,MAPS,16,10.1093/nar/gkl838,3,17098933.0,3,https://github.com/react-native-mapbox-gl/maps
SM15906,G*power,15,10.3758/BF03193146,6,17695343.0,10,https://github.com/absalom-muc/MHI-AC-Ctrl
SM16519,NEURON,24,10.1162/neco.1997.9.6.1179,9,9248061.0,10,https://github.com/srid/neuron
SM5204,EEGLAB,141,10.1016/j.jneumeth.2003.10.009,88,15102499.0,95,https://github.com/sccn/eeglab
SM13915,NMRPipe,114,10.1007/BF00197809,62,8520220.0,92,https://github.com/ResearchIT/NMRPipe
SM5102,ACE,17,10.1093/bioinformatics/btv332,2,25714160.0,2,https://github.com/ACEmulator/ACE
SM6806,XCMS,158,10.1021/ac051437y,106,16448051.0,115,https://github.com/sneumann/xcms
SM11637,mMass,16,10.1021/ac100818g,5,20465224.0,5,https://github.com/xxao/mMass
SM6698,ABC,16,10.1007/s00216-011-4816-7,1,21424523.0,1,https://github.com/stephack/ABC
SM7153,Blast2Go,67,10.1093/bioinformatics/bti610,34,16081474.0,37,https://github.com/jameslz/blast_table2xml
SM840,Basic Local Alignment Search Tool (BLAST),211,10.1016/S0022-2836(05)80360-2,84,2231712.0,115,https://github.com/JiaShun-Xiao/BLAST-bioinfor-tool
SM42226,MetAlign,26,10.1021/ac900036d,15,19301908.0,18,https://github.com/nlapier2/Metalign
SM31791,MS-DIAL,36,10.1038/nmeth.3393,29,25938372.0,28,https://github.com/LucasFernando-aes/MS-DIAL
SM8260,SVM,64,10.1007/BF00994018,5,16381612.0,2,https://github.com/svmiller/svm-r-markdown-templates
SM839,Geneious,156,10.1093/bioinformatics/bts199,92,22543367.0,97,https://github.com/Dharmaveershetty/Geneious
SM783,PRINSEQ,61,10.1093/bioinformatics/btr026,47,21278185.0,50,https://github.com/jsadural/PRINSEQ
SM2217,Basic Local Alignment Search Tool,29,10.1016/S0022-2836(05)80360-2,9,2231712.0,11,https://github.com/JiaShun-Xiao/BLAST-bioinfor-tool
SM2217,Basic Local Alignment Search Tool,29,10.1016/S0022-2836(05)80360-2,9,2231712.0,11,https://github.com/waynebhayes/BLANT
SM39916,CFM-ID,32,10.1093/nar/gku436,12,24895432.0,10,https://github.com/LouisChen1992/Deep_Learning_in_Asset_Pricing
SM16076,GenEx,3,10.1039/c0an00703j,1,21212882.0,1,https://github.com/bestouff/genext2fs
SM6135,geNorm,420,10.1186/gb-2002-3-7-research0034,264,12184808.0,246,https://github.com/hhh0pE/genorm
SM19197,e1071,13,10.1162/089976601750399335,1,11516360.0,1,https://github.com/cran/e1071
SM18001,ROCR,43,10.1093/bioinformatics/bti623,32,16096348.0,36,https://github.com/ipa-tys/ROCR
SM6706,AMDIS,26,10.1016/S1044-0305(99)00047-1,18,10097403.0,3,https://github.com/BlackAmda/QueenAmdi
SM40726,raster,13,10.1186/1746-4269-9-21,1,21071659.0,1,https://github.com/rsms/raster
SM29906,Mummichog,15,10.1371/journal.pcbi.1003123,13,23861661.0,13,https://github.com/shuzhao-li/mummichog
SM23053,SSPACE,116,10.1093/bioinformatics/btq683,86,21149342.0,102,https://github.com/jianzuoyi/SSPACE
SM42638,SVDetect,21,10.1093/bioinformatics/btq293,11,20639544.0,12,
SM42641,SSAKE,33,10.1093/bioinformatics/btl629,27,17158514.0,29,https://github.com/bcgsc/SSAKE
SM12079,GlycoWorkbench,9,10.1021/pr7008252,7,18311910.0,8,https://github.com/alternativeTime/glycoworkbench
SM1076,NetNGlyc,6,10.1080/00071668.2017.1365116,2,28805451.0,2,https://github.com/MauriAndresMU1313/Example_NetNGlyc
SM2777,NetOGlyc,18,10.1038/emboj.2013.79,4,15385431.0,5,https://github.com/MauriAndresMU1313/Example_NetOGlyc
SM39915,MetFrag,61,10.1186/s13321-016-0115-9,32,26834843.0,16,https://github.com/s-wolf/MetFrag
SM42698,Proteowizard,12,10.1038/nbt.2377,4,23051804.0,6,https://github.com/ProteoWizard/pwiz
SM42699,LipidMatch,10,10.1186/s12859-017-1744-3,6,28693421.0,3,https://github.com/GarrettLab-UF/LipidMatch
SM33612,LipidBlast,20,10.1038/nmeth.2551,14,23817071.0,16,
SM27703,LipidXplorer,12,10.1186/gb-2011-12-1-r8,4,22272252.0,4,
SM42724,VANTED,42,10.1186/1471-2105-7-109,23,16519817.0,16,https://github.com/LSI-UniKonstanz/vanted
SM20951,Scansite,34,10.1093/nar/gkg584,18,12824383.0,19,https://github.com/ArtemKiev/ScanSites
SM2081,randomForest,21,10.1023/A:1010933404324,2,25033072.0,1,https://github.com/cran/randomForest
SM20492,cytoscape,23,10.1101/gr.1239303,10,14597658.0,13,https://github.com/cytoscape/cytoscape
SM2936,MATLAB script,10,10.1371/journal.pone.0213422,1,31017899.0,1,https://github.com/jluttine/matlab
SM16250,ImmunoRatio,7,10.1186/bcr2615,4,20663194.0,4,
SM43177,openBIS,7,10.1186/1471-2105-12-468,5,22151573.0,3,https://github.com/cpauli/openBIS
SM43323,MorphoJ,34,10.1111/j.1755-0998.2010.02924.x,21,21429143.0,22,https://github.com/chefkoch-dev/morphoji
SM15177,Varscan,26,10.1093/bioinformatics/btp373,12,19542151.0,14,https://github.com/JimmyLiJing/Varscan
SM9946,CYANA,35,10.1006/jmbi.1997.1284,5,15318003.0,14,https://github.com/shreybatra/CyAnalytics
SM325,IMOD,29,10.1006/jsbi.1996.0013,16,8742726.0,19,https://github.com/LabShare-Archive/IMOD
SM25188,SurvExpress,53,10.1371/journal.pone.0074250,32,24066126.0,40,
SM20447,PathVisio,40,10.1186/1471-2105-9-399,21,18817533.0,19,https://github.com/PathVisio/pathvisio
SM3002,Imaris,7,10.1016/j.isci.2021.102258,2,33796844.0,2,https://github.com/zindy/Imaris
SM4915,R script,30,10.1891/9780826110268.0003,1,26602686.0,1,https://github.com/microsoft/TypeScript-React-Starter
SM45,GraphPad Prism,17,10.1371/journal.pone.0022674,2,21829642.0,2,https://github.com/csdaw/ggprism
